user_id,item_id,suitability_rating
292,9,1.83
292,388,2.38
292,244,3.49
292,482,2.64
292,220,1.32
292,174,1.73
292,359,1.69
292,50,3.03
292,190,2.47
292,69,3.82
293,363,2.13
293,177,1.83
293,241,2.7
293,382,2.4
293,386,3.44
293,3,3.1
293,93,1.9
293,180,2.53
293,408,2.76
293,406,2.53
293,265,3.12
293,239,4.05
294,30,2.9
294,56,3.61
294,431,2.4
294,183,1.6
294,476,2.9
294,164,2.15
294,409,2.04
294,19,2.44
294,81,2.11
294,71,2.45
294,308,2.45
294,482,2.19
295,341,3.6
295,407,3.08
295,73,2.74
295,387,3.16
295,1,2.41
295,368,3.57
295,231,2.48
295,88,3.3
295,305,2.6
295,147,3.49
295,107,3.29
295,389,2.64
296,233,3.05
296,155,3.4
296,82,3.91
296,390,3.2
296,338,3.04
296,17,2.56
296,58,2.69
296,83,2.74
296,134,3.2
296,344,3.49
296,183,2.92
296,129,3.98
297,263,1.24
297,499,2.18
297,319,1.66
297,33,2.23
297,46,1.75
297,245,2.54
297,383,2.53
297,358,2.13
297,236,2.64
297,265,2.09
297,96,2.23
297,134,2.28
298,422,1.58
298,351,3.37
298,379,2.49
298,242,1.67
298,479,1.94
298,136,1.98
298,272,1.85
298,455,3.42
298,115,2.12
298,126,1.69
298,26,2.23
298,391,2.38
299,359,3.47
299,115,2.73
299,122,2.71
299,24,4.7
299,337,1.51
299,297,2.27
299,364,3.28
299,235,2.11
299,263,2.36
299,171,2.73
299,371,2.18
299,182,1.69
300,304,2.26
300,257,1.78
300,30,2.68
300,459,2.79
300,35,1.92
300,143,2.87
300,139,1.94
300,68,3.38
300,147,1.36
300,230,3.29
300,161,2.83
300,124,2.5
301,70,3.16
301,376,2.88
301,18,3.44
301,239,2.82
301,206,3.69
301,190,3.49
301,490,3.21
301,192,2.96
301,462,2.87
301,438,2.79
301,288,2.55
301,17,3.03
302,110,2.71
302,183,3.13
302,112,2.53
302,203,3.5
302,97,2.59
302,68,3.38
302,461,3.18
302,320,2.7
302,47,3.5
302,206,3.17
302,189,3.41
302,165,3.2
303,157,2.69
303,314,3.1
303,25,3.18
303,148,2.7
303,427,2.94
303,264,3.22
303,268,2.49
303,232,3.94
303,334,2.7
303,457,3.49
303,286,3.27
303,263,2.86
304,58,2.0
304,257,2.27
304,154,3.83
304,146,3.92
304,348,3.86
304,216,2.32
304,424,2.14
304,431,2.32
304,414,3.29
304,280,2.07
304,494,2.59
304,310,1.24
305,73,2.0
305,128,2.46
305,143,2.2
305,275,2.45
305,171,2.85
305,423,3.76
305,295,3.22
305,162,2.33
305,337,2.57
305,180,3.76
305,136,1.62
305,86,2.61
306,27,1.88
306,62,2.17
306,14,2.94
306,467,2.46
306,405,2.02
306,455,2.04
306,136,2.5
306,284,1.82
306,294,2.02
306,51,2.64
306,489,2.7
306,264,2.46
307,349,2.99
307,473,1.96
307,33,1.84
307,310,2.9
307,83,2.99
307,44,2.27
307,309,2.12
307,233,3.74
307,491,2.47
307,353,1.74
307,168,3.68
307,48,3.15
308,367,1.46
308,108,1.81
308,165,3.14
308,388,2.29
308,352,1.76
308,251,1.0
308,141,3.18
308,449,1.57
308,268,1.29
308,498,2.31
308,84,2.68
308,62,2.05
309,110,2.22
309,440,3.24
309,315,2.97
309,310,2.57
309,121,1.81
309,159,2.29
309,198,1.43
309,328,2.22
309,256,2.21
309,97,3.67
309,371,2.77
309,450,2.22
310,480,2.55
310,154,4.05
310,63,2.19
310,36,2.67
310,67,2.39
310,429,2.02
310,475,2.92
310,245,2.2
310,281,1.8
310,133,3.14
310,84,2.55
310,362,2.24
311,165,2.18
311,16,2.58
311,232,3.5
311,485,2.01
311,396,2.23
311,322,1.43
311,129,2.57
311,266,1.63
311,60,2.29
311,98,3.16
311,229,2.24
311,486,2.39
312,29,3.3
312,415,3.39
312,183,2.32
312,238,1.8
312,355,4.21
312,250,2.76
312,464,1.64
312,180,3.53
312,237,3.02
312,487,3.67
312,122,1.49
312,389,2.83
313,236,2.57
313,36,3.39
313,89,2.33
313,384,2.18
313,325,1.93
313,261,2.23
313,251,2.18
313,56,2.45
313,6,2.64
313,15,2.44
313,173,2.05
313,485,1.49
314,36,3.13
314,41,3.1
314,308,3.1
314,126,2.85
314,369,3.39
314,423,2.73
314,131,3.23
314,474,2.89
314,497,2.69
314,70,3.11
314,263,3.04
314,451,3.42
315,229,2.33
315,213,1.99
315,455,3.84
315,196,2.41
315,434,2.25
315,367,2.34
315,280,3.65
315,131,2.18
315,399,3.71
315,488,3.29
315,3,1.97
315,406,2.19
316,444,2.07
316,42,3.03
316,5,3.16
316,64,3.91
316,18,1.58
316,17,2.28
316,63,1.63
316,400,3.37
316,192,2.7
316,338,2.64
316,275,2.62
316,347,2.91
317,145,1.52
317,55,2.25
317,144,3.98
317,172,2.17
317,324,5.0
317,400,2.15
317,65,2.86
317,128,2.2
317,180,2.45
317,290,3.42
317,435,1.7
317,9,2.03
318,48,4.19
318,271,2.21
318,425,2.32
318,456,1.86
318,280,2.51
318,486,2.4
318,259,1.48
318,46,2.45
318,306,1.77
318,444,2.25
318,386,1.56
318,70,4.13
319,463,2.84
319,396,2.53
319,363,1.65
319,168,2.39
319,430,3.09
319,353,1.91
319,115,2.66
319,297,2.58
319,395,2.01
319,55,1.66
319,204,2.53
319,209,2.31
320,234,2.19
320,328,2.27
320,67,1.99
320,150,3.02
320,412,3.72
320,378,1.0
320,457,3.1
320,4,2.1
320,365,1.41
320,299,1.66
320,499,3.56
320,12,2.49
321,311,2.26
321,70,3.07
321,413,2.57
321,180,3.24
321,43,1.91
321,115,2.16
321,421,1.96
321,30,3.09
321,85,1.95
321,29,1.56
321,353,2.17
321,256,1.32
322,387,2.68
322,464,3.26
322,257,2.18
322,247,1.98
322,281,1.91
322,44,1.75
322,29,2.21
322,477,2.44
322,157,3.04
322,462,3.23
322,61,3.8
322,301,1.85
323,128,2.26
323,498,4.73
323,16,2.23
323,433,1.72
323,173,2.11
323,223,3.41
323,242,2.46
323,62,1.69
323,193,2.22
323,32,1.9
323,267,1.94
323,249,2.34
324,206,3.4
324,52,2.3
324,415,3.68
324,180,3.38
324,320,4.03
324,223,3.68
324,220,2.72
324,427,1.63
324,48,3.3
324,335,2.88
324,400,2.91
324,24,3.22
325,143,1.33
325,79,2.03
325,441,2.84
325,132,4.13
325,353,2.87
325,323,1.77
325,88,1.72
325,228,2.03
325,195,2.24
325,75,1.95
325,117,2.71
325,45,2.19
326,409,1.54
326,18,2.11
326,192,2.1
326,113,4.47
326,29,1.08
326,286,4.19
326,274,2.19
326,487,2.05
326,62,2.71
326,218,3.12
326,26,2.6
326,303,2.73
327,52,2.65
327,441,2.65
327,277,2.73
327,321,1.71
327,122,2.06
327,162,2.43
327,422,2.57
327,358,2.71
327,9,3.67
327,496,2.29
327,285,2.35
327,453,3.02
328,19,3.38
328,62,2.48
328,82,1.56
328,330,3.08
328,405,1.79
328,180,2.94
328,198,1.83
328,71,3.15
328,470,2.76
328,442,2.74
328,32,3.35
328,203,2.48
329,117,1.7
329,284,2.17
329,308,2.22
329,346,1.83
329,24,3.23
329,112,2.56
329,297,2.38
329,448,2.22
329,71,1.71
329,126,1.57
329,125,1.8
329,128,2.36
330,425,2.23
330,84,2.3
330,486,2.31
330,102,1.61
330,333,2.53
330,396,2.51
330,417,2.16
330,31,1.64
330,157,1.64
330,46,1.87
330,145,2.23
330,188,2.32
331,285,1.83
331,331,1.6
331,387,3.59
331,412,2.01
331,70,3.32
331,330,2.76
331,488,4.49
331,161,2.46
331,357,1.55
331,485,2.07
331,383,3.87
331,435,2.17
332,449,2.47
332,225,3.2
332,266,2.58
332,228,2.86
332,101,2.21
332,440,3.54
332,127,2.91
332,415,2.57
332,450,1.84
332,37,2.38
332,28,2.3
332,412,3.4
333,316,2.38
333,175,1.83
333,154,2.94
333,155,2.39
333,277,2.44
333,392,2.19
333,34,2.6
333,6,2.73
333,500,3.54
333,426,2.11
333,90,2.21
333,314,1.93
334,326,2.03
334,315,2.65
334,5,3.21
334,133,2.36
334,453,2.34
334,24,2.13
334,367,2.27
334,439,2.55
334,100,2.08
334,459,2.44
334,297,2.28
334,471,2.94
335,4,2.41
335,127,2.56
335,464,3.08
335,52,2.67
335,12,2.73
335,498,2.18
335,386,1.89
335,172,2.69
335,74,1.96
335,9,2.41
335,195,1.77
335,427,3.07
336,379,1.67
336,412,3.39
336,243,3.2
336,282,2.81
336,316,2.54
336,343,3.97
336,329,1.65
336,57,1.27
336,203,2.78
336,435,1.52
336,403,2.78
336,15,2.34
337,198,2.14
337,145,1.22
337,85,1.88
337,319,2.31
337,427,2.4
337,179,2.55
337,464,3.1
337,408,3.47
337,41,2.52
337,475,2.62
337,271,2.37
337,391,3.74
338,421,1.57
338,487,2.54
338,270,1.96
338,354,3.7
338,398,3.27
338,36,1.98
338,268,2.25
338,120,4.59
338,203,2.28
338,233,1.7
338,303,1.85
338,264,2.59
339,399,2.27
339,354,3.48
339,170,3.56
339,476,2.45
339,222,3.57
339,80,3.07
339,483,2.64
339,240,2.85
339,383,3.46
339,68,3.16
339,188,3.2
339,179,3.12
340,475,3.48
340,363,1.82
340,59,1.96
340,451,3.01
340,348,3.1
340,407,2.44
340,56,2.73
340,126,1.74
340,334,2.98
340,121,1.44
340,163,3.2
340,206,1.87
341,4,2.64
341,125,2.15
341,98,3.75
341,228,2.41
341,351,2.57
341,379,2.44
341,89,2.96
341,262,3.49
341,126,2.55
341,72,3.84
341,401,3.06
341,10,2.06
342,241,3.57
342,342,3.53
342,329,2.87
342,386,1.71
342,358,3.34
342,84,1.72
342,357,2.29
342,46,2.67
342,293,2.27
342,137,1.99
342,353,2.39
342,397,2.23
343,26,3.31
343,42,2.87
343,439,2.42
343,370,2.66
343,233,1.57
343,48,1.91
343,181,2.25
343,238,2.76
343,400,2.7
343,283,2.15
343,108,2.19
343,447,2.37
344,17,2.63
344,408,1.93
344,386,2.66
344,196,2.23
344,71,3.51
344,113,3.31
344,185,2.29
344,121,2.1
344,57,3.09
344,450,2.22
344,275,2.96
344,126,1.46
345,290,3.37
345,168,3.04
345,372,2.41
345,149,2.66
345,392,2.12
345,267,2.82
345,69,2.65
345,304,2.05
345,130,2.33
345,65,1.93
345,28,2.33
345,96,2.81
346,82,2.59
346,11,2.78
346,145,2.33
346,206,2.35
346,55,1.66
346,41,2.35
346,311,1.51
346,422,3.6
346,395,1.96
346,258,1.88
346,426,2.31
346,144,2.81
347,116,1.73
347,487,4.02
347,472,2.36
347,249,2.48
347,243,2.39
347,253,2.33
347,148,2.14
347,86,2.07
347,357,1.94
347,499,2.32
347,118,1.92
347,350,2.03
348,141,1.83
348,285,3.29
348,443,3.29
348,413,2.81
348,55,1.95
348,401,3.58
348,261,3.89
348,179,3.09
348,468,2.45
348,50,4.29
348,21,2.92
348,379,1.85
349,479,3.21
349,424,1.98
349,10,2.54
349,267,3.06
349,142,4.2
349,133,3.3
349,36,3.05
349,5,2.73
349,106,2.45
349,381,2.3
349,29,2.14
349,414,2.46
350,5,1.45
350,123,2.02
350,460,2.17
350,349,3.26
350,125,1.76
350,500,1.77
350,217,2.2
350,184,2.49
350,393,3.36
350,415,3.16
350,26,2.32
350,327,2.34
351,308,3.16
351,322,3.13
351,205,3.16
351,292,3.01
351,23,4.0
351,445,2.9
351,343,3.08
351,16,3.01
351,213,3.0
351,477,2.9
351,406,3.25
351,52,3.92
352,268,2.84
352,336,2.8
352,280,3.3
352,76,2.57
352,406,3.17
352,65,3.21
352,246,3.48
352,344,3.24
352,288,2.72
352,165,2.85
352,407,2.63
352,162,2.81
353,201,2.11
353,163,1.95
353,19,2.55
353,110,2.05
353,57,2.59
353,29,2.63
353,97,2.54
353,378,1.35
353,256,2.36
353,222,2.31
353,49,2.38
353,343,3.14
354,306,2.53
354,223,2.13
354,181,3.06
354,201,1.72
354,314,1.87
354,62,2.07
354,431,1.98
354,185,2.61
354,99,2.18
354,265,1.99
354,379,2.49
354,395,1.79
355,29,2.85
355,383,3.35
355,343,2.66
355,312,1.88
355,213,2.0
355,296,2.62
355,168,3.68
355,206,4.02
355,295,2.35
355,348,4.07
355,282,2.83
355,438,2.29
356,471,3.31
356,229,2.22
356,252,2.04
356,235,2.02
356,54,2.44
356,338,1.62
356,294,1.94
356,312,2.14
356,67,3.33
356,335,3.08
356,60,2.1
356,402,1.82
357,374,2.42
357,398,2.18
357,284,3.32
357,280,2.7
357,498,3.12
357,179,2.27
357,56,4.93
357,499,2.32
357,151,1.85
357,206,2.75
357,256,2.51
357,29,3.34
358,463,2.93
358,324,3.18
358,70,1.63
358,186,1.91
358,304,2.11
358,451,2.72
358,73,1.91
358,233,3.42
358,274,2.06
358,380,3.69
358,56,2.26
358,484,2.01
359,55,2.26
359,328,3.53
359,100,2.34
359,304,2.0
359,167,3.49
359,152,1.75
359,449,2.59
359,40,2.45
359,366,1.66
359,180,2.81
359,239,1.84
359,39,1.78
360,197,1.71
360,17,1.6
360,497,2.16
360,129,1.74
360,207,1.73
360,12,2.71
360,263,2.44
360,11,1.73
360,261,2.4
360,462,3.65
360,418,2.42
360,316,2.01
361,55,2.38
361,177,1.81
361,39,1.83
361,236,2.55
361,303,2.45
361,423,2.91
361,38,1.58
361,225,2.54
361,17,2.86
361,218,3.57
361,86,1.49
361,227,1.86
362,433,2.03
362,409,2.33
362,72,1.78
362,249,2.53
362,485,2.66
362,472,2.21
362,125,2.87
362,176,2.45
362,385,1.57
362,46,4.88
362,233,2.19
362,45,4.62
363,213,2.55
363,369,2.16
363,126,1.88
363,253,1.68
363,307,2.46
363,128,1.94
363,186,2.33
363,435,2.57
363,445,3.24
363,500,2.1
363,179,1.93
363,420,2.89
364,124,2.3
364,242,2.19
364,273,1.91
364,490,2.78
364,11,1.95
364,32,2.7
364,435,1.73
364,430,1.96
364,188,3.2
364,398,2.73
364,167,1.72
364,328,3.47
365,228,3.07
365,367,3.11
365,389,2.67
365,276,3.12
365,220,2.83
365,466,3.39
365,491,2.98
365,469,2.78
365,494,3.98
365,121,3.67
365,1,2.97
365,419,2.9
366,60,1.82
366,478,3.08
366,481,3.47
366,67,2.39
366,226,1.81
366,330,2.21
366,92,3.79
366,326,2.42
366,83,2.73
366,268,1.83
366,44,1.82
366,429,2.12
367,387,2.63
367,98,2.57
367,408,1.93
367,280,2.45
367,286,3.2
367,417,2.1
367,485,2.18
367,133,2.89
367,3,1.9
367,123,1.53
367,382,2.35
367,472,2.01
368,497,3.11
368,40,3.03
368,286,2.96
368,174,3.31
368,460,2.71
368,260,3.21
368,133,2.33
368,403,2.58
368,250,2.27
368,480,2.8
368,52,2.88
368,417,2.94
369,296,2.02
369,336,2.38
369,441,2.23
369,194,1.48
369,204,3.48
369,22,1.89
369,348,2.83
369,217,2.86
369,263,1.87
369,252,1.61
369,479,3.32
369,305,2.38
370,263,2.45
370,149,3.31
370,153,3.95
370,66,1.91
370,319,2.21
370,413,1.81
370,5,2.84
370,475,2.53
370,321,1.68
370,281,3.34
370,9,2.29
370,443,2.01
371,138,3.67
371,179,1.47
371,193,1.83
371,228,1.84
371,27,2.06
371,388,2.06
371,128,2.34
371,243,3.55
371,81,1.51
371,31,2.68
371,285,2.38
371,358,2.96
372,92,2.34
372,98,2.41
372,81,1.58
372,460,2.56
372,35,2.19
372,99,2.03
372,428,1.7
372,195,3.7
372,213,1.86
372,412,2.4
372,473,3.23
372,102,2.39
373,472,2.22
373,96,1.82
373,245,3.93
373,105,2.61
373,83,3.25
373,99,2.23
373,84,2.17
373,342,2.81
373,465,4.0
373,473,1.89
373,490,2.31
373,374,1.98
374,329,2.32
374,370,2.27
374,367,2.34
374,169,2.23
374,172,2.64
374,489,2.29
374,48,3.23
374,265,1.38
374,316,2.06
374,101,1.78
374,140,2.04
374,82,1.88
375,82,3.24
375,499,1.79
375,358,1.98
375,479,3.81
375,300,2.12
375,475,2.28
375,404,1.79
375,180,3.08
375,28,3.0
375,151,2.11
375,19,2.56
375,324,2.22
376,402,1.53
376,139,2.62
376,109,3.11
376,161,1.51
376,294,2.25
376,209,3.04
376,305,2.6
376,485,1.61
376,401,3.74
376,198,2.89
376,153,2.18
376,310,1.9
377,305,2.24
377,336,2.23
377,396,2.29
377,184,2.23
377,177,2.98
377,413,2.94
377,394,2.91
377,147,1.99
377,414,3.0
377,464,2.99
377,94,2.79
377,421,2.64
378,366,2.53
378,429,2.13
378,224,2.17
378,67,3.72
378,223,3.44
378,497,2.87
378,148,2.64
378,319,3.79
378,308,1.83
378,255,2.78
378,483,3.09
378,179,4.36
379,252,2.33
379,342,2.41
379,242,2.17
379,153,2.26
379,428,2.35
379,51,2.15
379,40,3.75
379,495,2.87
379,46,4.16
379,228,3.36
379,478,1.87
379,416,2.73
380,498,4.15
380,147,3.55
380,104,1.96
380,145,1.77
380,18,1.53
380,102,2.56
380,137,3.55
380,458,2.19
380,335,2.06
380,312,3.82
380,452,1.83
380,364,2.59
381,291,1.93
381,365,1.11
381,246,4.62
381,360,2.35
381,413,2.05
381,382,2.55
381,175,2.92
381,487,3.09
381,6,3.42
381,139,1.77
381,300,2.48
381,149,3.52
382,280,1.97
382,257,2.17
382,304,1.74
382,369,2.07
382,282,2.26
382,139,1.78
382,13,2.0
382,446,1.79
382,305,2.69
382,82,4.0
382,331,3.24
382,387,3.26
383,124,2.45
383,74,1.74
383,227,3.46
383,176,2.07
383,429,1.94
383,73,2.88
383,160,2.93
383,55,1.88
383,367,1.57
383,205,3.03
383,394,3.59
383,434,2.88
384,276,2.73
384,239,1.93
384,266,2.87
384,463,2.72
384,176,3.01
384,249,2.46
384,397,3.23
384,205,2.46
384,359,2.96
384,9,3.14
384,486,3.24
384,29,2.22
385,163,3.28
385,224,1.49
385,395,3.33
385,461,2.67
385,183,2.29
385,290,3.57
385,323,1.63
385,398,1.99
385,416,2.78
385,76,3.26
385,449,2.31
385,472,2.24
386,441,2.68
386,320,2.54
386,306,3.1
386,258,2.65
386,322,4.3
386,195,3.11
386,120,2.88
386,94,3.17
386,202,1.66
386,62,1.61
386,483,2.07
386,5,2.37
387,163,1.53
387,444,2.31
387,105,2.67
387,487,3.36
387,138,4.08
387,2,3.14
387,403,2.41
387,208,2.05
387,272,1.77
387,341,1.34
387,139,2.42
387,484,3.14
388,142,2.11
388,250,3.71
388,238,1.74
388,359,2.43
388,160,2.39
388,192,2.09
388,272,2.44
388,11,2.2
388,155,2.74
388,235,2.86
388,333,2.23
388,246,2.26
389,169,2.23
389,168,2.34
389,277,2.75
389,140,2.38
389,363,1.96
389,176,1.87
389,241,2.31
389,331,2.61
389,232,3.13
389,215,2.92
389,225,2.96
389,366,3.93
390,92,2.82
390,210,1.11
390,166,1.94
390,308,1.89
390,97,2.14
390,322,1.95
390,483,1.89
390,266,1.68
390,391,1.67
390,106,2.17
390,408,2.6
390,156,3.27
391,419,3.51
391,247,2.33
391,493,2.72
391,359,3.13
391,333,2.74
391,231,3.3
391,400,2.45
391,344,2.1
391,258,1.73
391,317,3.55
391,394,3.03
391,220,2.35
392,488,4.38
392,474,2.68
392,241,3.28
392,377,1.8
392,133,1.61
392,360,3.78
392,324,3.47
392,380,3.19
392,402,2.19
392,290,3.15
392,384,2.51
392,435,3.23
393,155,1.94
393,363,2.03
393,415,2.55
393,159,2.39
393,289,1.69
393,143,2.32
393,188,2.35
393,147,2.28
393,30,3.38
393,120,2.36
393,399,1.98
393,480,1.68
394,53,2.6
394,69,1.78
394,467,3.03
394,319,1.8
394,471,3.54
394,27,2.25
394,409,1.39
394,202,2.77
394,463,2.87
394,447,2.42
394,426,2.18
394,335,3.89
395,113,3.54
395,406,2.01
395,151,2.36
395,82,3.47
395,357,2.13
395,317,2.83
395,103,1.67
395,392,3.18
395,362,2.05
395,353,2.02
395,237,2.1
395,123,1.48
396,472,2.74
396,195,2.83
396,334,3.26
396,29,1.94
396,303,2.32
396,134,2.39
396,460,2.12
396,238,2.63
396,116,3.3
396,236,2.18
396,120,3.16
396,454,2.04
397,222,2.56
397,357,2.21
397,14,3.19
397,213,1.92
397,466,2.02
397,108,1.79
397,320,2.48
397,380,3.07
397,177,2.34
397,237,2.7
397,379,2.03
397,144,3.66
398,155,2.33
398,397,1.64
398,133,2.6
398,318,4.04
398,282,2.44
398,422,3.75
398,88,2.46
398,278,1.91
398,31,2.19
398,492,1.63
398,199,1.85
398,45,2.9
399,285,2.13
399,437,2.69
399,293,3.64
399,163,1.57
399,310,1.53
399,46,2.32
399,309,2.65
399,87,3.58
399,400,3.45
399,265,2.02
399,108,2.76
399,465,2.53
400,75,1.8
400,279,1.9
400,210,2.5
400,122,2.79
400,362,4.48
400,68,2.93
400,290,3.02
400,81,2.25
400,55,2.01
400,262,2.39
400,135,1.98
400,305,2.73
